loci	
2606	241069_73	0.961644136932772
2607	241095_79	8.43343382356549e-06
2608	241105_37	0.460410248041351
2609	241089_77	0.000886994000759396
2610	241388_143	0.0710198606553561
2611	241403_78	0.90739465550271
2612	241334_59	0.930361064443675
2613	241520_50	0.868620750375436
2614	241584_118	0.998028737434138
2615	241871_139	0.0308559807250403
2616	241919_44	1.9782509508528e-12
2617	241940_32	0.985837594037504
2618	242066_125	0.950561405226032
2619	242067_64	0.120432333590743
2620	242069_102	0.924865728767156
2621	242100_17	0.604096943785202
2622	242079_136	0.696731645785002
2623	242081_126	0.752285858090292
2624	242423_97	0.183796229854452
2625	242549_30	0.00976911140185872
2626	242551_100	0.0271580413236404
2627	242552_21	0.00894052960221888
2628	242675_113	0.19362547866506
2629	242779_9	0.985851746268233
2630	242794_36	0.36302569150511
2631	242816_143	1.65348208031812e-05
2632	243080_34	0.775273109633883
2633	243283_131	0.605149572254733
2634	243305_88	0.00628194784893602
2635	243355_146	0.000636788091878397
2636	243448_77	0.250904754337302
2637	243665_128	0.793660304036744
2638	243715_115	NA
2639	243730_28	0.0507936784891648
2640	243753_49	1.16937670010715e-08
2641	244052_104	3.67179885987182e-05
2642	244057_107	0.0250209305312694
2643	244058_7	0.045255340244096
2644	244359_67	0.876302861462315
2645	244671_12	0.535923807763476
2646	244834_31	0.732920352355268
2647	244838_35	0.979014844787931
2648	244751_52	0.548050586921767
2649	244966_105	6.50606639313185e-05
2650	245064_51	4.67350478483512e-63
2651	245146_97	0.746135898032818
2652	245160_130	0.00291755981850946
2653	245299_107	2.65473562273241e-09
2654	245480_46	0.171996044889487
2655	245544_21	0.432846627668685
2656	245557_82	0.595092355774726
2657	245580_37	0.0728566496530439
2658	245350_14	0.0203755212849074
2659	245398_23	0.00511809338271061
2660	245422_29	0.165225473348522
2661	245621_20	0.197369925986859
2662	245804_33	0.52757790512746
2663	245750_47	0.383218761766165
2664	245760_54	0.144111700287874
2665	245773_37	0.66209540460683
2666	245790_89	0.648879048729747
2667	245839_38	0.992106206463378
2668	246046_67	0.00254597287362227
2669	246070_24	0.825160511781813
2670	246071_120	0.783058896521321
2671	246079_63	0.977269190999378
2672	246086_93	0.970665756163146
2673	246195_115	0.783325272662697
2674	246203_127	0.994598961518887
2675	246233_64	0.920111736149554
2676	246405_55	0.0538698390424832
2677	246490_136	0.0678377899083018
2678	246532_27	0.911647969736083
2679	246562_109	0.889538225015382
2680	246547_109	0.79081048947779
2681	246668_37	0.703500279770448
2682	246625_114	0.233502236124109
2683	246652_114	0.908174011152661
2684	246891_43	0.81128487999842
2685	246892_122	0.806105835702451
2686	246910_20	0.00016051681111866
2687	246957_6	0.429875400533945
2688	246963_19	0.975238332678946
2689	247020_47	0.738238141210784
2690	247148_113	0.474376935492815
2691	247177_29	0.707971400148904
2692	247323_108	0.501018038123701
2693	247368_86	0.567136516327077
2694	247412_89	0.996576478808219
2695	247440_71	0.875558629376022
2696	247441_106	0.872864671732294
2697	247624_46	0.432363626100679
2698	247632_22	0.00898693439485071
2699	247651_80	0.536460072114233
2700	247653_91	0.447493915279451
2701	247495_33	0.54770550904168
2702	248135_13	0.946580675504494
2703	248174_47	0.523026047909584
2704	248075_80	0.355428740815162
2705	248099_127	0.399391027707074
2706	248510_59	0.602114806707361
2707	248511_99	0.594354120755263
2708	248604_79	0.000758197720941484
2709	248687_80	0.810992903846794
2710	248711_89	9.10824274435409e-10
2711	248993_33	0.987228278303493
2712	249221_127	0.0948133978989765
2713	249222_124	6.7686877919691e-08
2714	249525_88	0.588649800800065
2715	249599_46	0.124281447392459
2716	249737_34	2.99504408768058e-06
2717	250010_88	0.682787783638479
2718	249898_132	0.495233654054773
2719	249899_106	0.495233654054773
2720	249909_102	0.967078889993672
2721	250118_107	0.972796221980477
2722	250251_80	0.543619513911466
2723	250252_90	0.625898984353761
2724	250844_6	0.988325865624837
2725	250864_74	0.0272611783254116
2726	250865_16	0.0838723182336014
2727	251361_15	0.893036377557697
2728	251470_109	1.03254612436726e-16
2729	251573_75	0.732687495703383
2730	251984_16	0.914916626526962
2731	252067_79	0.0418863470567434
2732	252068_80	0.0415933066526352
2733	252152_57	0.904880080385942
2734	252317_118	0.0303507441025642
2735	252507_67	0.799463621774187
2736	252796_16	0.419351944484392
2737	252885_9	0.913774405067971
2738	253110_78	1.11195842963335e-05
2739	253201_119	0.924455693767903
2740	253349_105	0.211129143834351
2741	253426_42	0.149545926840486
2742	253427_91	0.180706586353712
2743	254091_31	0.484497651604509
2744	254155_97	0.397097229204614
2745	254328_27	0.224218205519435
2746	254244_104	0.0937692285939424
2747	254410_16	0.659084323874736
2748	254411_102	0.926516689724755
2749	254516_91	0.00694235965789679
2750	254576_141	0.875989292938812
2751	254862_66	0.851095005520311
2752	254925_20	0.0495061811518868
2753	254997_48	0.61660832138599
2754	255050_10	0.629749729561393
2755	255056_28	0.236691800796629
2756	255234_140	0.990556641023022
2757	255249_32	0.123059893427812
2758	255214_97	0.297843911453912
2759	255215_91	0.286667791957967
2760	255239_58	0.55154547228742
2761	255367_28	0.0754059041446867
2762	255405_83	0.984319739568782
2763	255421_141	0.975746335115528
2764	255435_93	0.74400406585969
2765	255462_142	0.872919846599119
2766	255463_43	0.919254150411004
2767	255466_12	0.265613209439117
2768	255467_120	0.936351386157075
2769	255609_115	0.84024566430997
2770	255688_96	3.50857782551152e-10
2771	255718_124	0.828106770048499
2772	255774_100	0.726661911737288
2773	255776_149	0.707225377386421
2774	255828_92	0.188732182149943
2775	255886_86	0.93791285030719
2776	255927_32	4.03687729630931e-10
2777	256169_108	0.0102879994259757
2778	256179_15	0.6763388463753
2779	256270_112	0.00100086386343119
2780	256293_70	7.4716410084051e-14
2781	256463_44	8.28224897152497e-32
2782	256429_62	0.310190670975048
2783	256430_134	0.305255688281429
2784	256635_28	0.535058272314496
2785	256648_23	0.981059448476952
2786	256983_39	0.950389641377061
2787	257081_7	0.741064774766207
2788	257400_133	0.965421987521134
2789	257401_112	0.950057064523739
2790	257719_94	0.50374101640284
2791	257720_22	0.723388920169018
2792	257726_86	1.36662086526777e-20
2793	257745_34	1.18047281381511e-11
2794	257746_28	4.57870471111957e-12
2795	257830_13	0.368298357431824
2796	257915_21	0.487398356193775
2797	257950_74	0.331339366213999
2798	257954_124	0.695814851409922
2799	258219_32	0.98541583890725
2800	258244_35	0.929094048842326
2801	258252_40	2.09227199659208e-10
2802	258258_80	0.989888797725597
2803	258447_107	1.307130583995e-10
2804	258422_81	0.861766417138946
2805	258436_108	1.45701552485788e-33
2806	258437_67	0.936201533685999
2807	258386_29	0.157074740637213
2808	258525_134	0.0184435772015314
2809	404630_100	0.986097891458671
2810	258833_104	0.971536718463715
2811	258905_26	0.656984888229441
2812	258919_147	0.887809601535922
2813	258920_7	0.792545728503871
2814	259023_58	0.13513332801561
2815	259034_73	0.386985885768693
2816	259036_15	0.00530986020137945
2817	259289_141	0.290365924422124
2818	259333_132	0.0427078339225752
2819	259387_31	0.241595804509977
2820	259389_107	0.145575326596537
2821	259388_20	0.19289342307605
2822	259385_110	0.471065040443338
2823	259485_136	0.91751748403659
2824	259486_124	0.940796296869824
2825	259654_116	0.266536575876264
2826	259775_93	0.572325885419169
2827	259806_99	0.299350918956787
2828	259891_18	0.147154113940819
2829	259937_61	0.000689811071481774
2830	260040_6	0.963758339223102
2831	260049_10	0.965197180738249
2832	260353_65	1.30010762379393e-78
2833	260439_8	0.91713482658294
2834	260507_41	6.67252481526383e-07
2835	260547_134	0.413088054554154
2836	260617_39	0.594644723651052
2837	260660_30	0.000263119168880807
2838	260661_119	0.000151277422064653
2839	260662_91	0.944076224872393
2840	261279_39	1.24055319950205e-15
2841	261290_10	0.0267219141434631
2842	405995_39	0.889295691043341
2843	261604_117	0.780001127030433
2844	261735_29	0.792810850326269
2845	261953_123	0.879800874171841
2846	261982_80	0.747638782032828
2847	262016_82	0.924070138942902
2848	262029_34	0.967693921557334
2849	262040_144	0.89109548413221
2850	262650_78	0.000579060099334902
2851	262733_97	0.618640754291405
2852	262734_88	0.627538797708784
2853	262748_32	0.144222213035187
2854	262761_112	0.409041677411952
2855	262767_12	0.412924561186511
2856	262909_108	0.121764774433029
2857	262917_97	0.723691298963418
2858	263015_69	0.0427725549244553
2859	263060_47	1.34799621894372e-07
2860	263244_103	0.999394493494927
2861	263515_6	0.000792120515363303
2862	263782_145	0.250472501043012
2863	263952_80	0.893381338353961
2864	263819_107	0.0513683665039174
2865	263996_28	0.953696726238786
2866	263998_57	0.973700189595762
2867	264563_70	0.873204311201125
2868	264521_86	0.444665799103878
2869	264536_144	0.853329915788982
2870	264537_134	0.847910506339048
2871	264595_30	0.972442396604424
2872	264689_24	0.638195059442777
2873	264690_129	0.668963869635081
2874	264703_4	0.980876240441923
2875	264718_58	0.571743298865821
2876	264774_134	0.641734261922095
2877	265171_114	0.821274538780576
2878	265189_42	0.540984842127314
2879	265767_57	0.755428964291045
2880	265772_120	0.218069944203631
2881	265830_145	0.95611166433035
2882	265645_145	0.00250824290974187
2883	265646_144	0.00250824290974187
2884	266049_106	0.720489257183867
2885	266202_102	0.693486975487253
2886	266398_123	4.20773414069662e-06
2887	266551_61	2.44471219477252e-08
2888	266574_70	0.769178650477366
2889	266632_88	0.935848104660736
2890	266879_82	0.885266339342706
2891	266889_21	0.000100646948122282
2892	266924_56	0.440541514307413
2893	266945_107	3.75265690945258e-67
2894	267113_45	4.04659899688285e-18
2895	267443_63	0.12154882628876
2896	267654_93	0.573057964193567
2897	267719_123	0.992639967882093
2898	267911_8	0.503618591646472
2899	267842_10	0.578882795569072
2900	267843_12	0.523063147947612
2901	267903_39	0.51705775477034
2902	268073_12	0.169509283336876
2903	268070_13	0.913857322276868
2904	268078_55	0.432054819101556
2905	268190_88	0.433778995773506
2906	268480_55	0.561366052871291
2907	268481_132	0.570172935926907
2908	268522_41	0.00406406979227675
2909	268543_140	5.29275762636733e-25
2910	268544_128	6.73106081144669e-24
2911	268590_104	1.33291830922672e-25
2912	268806_81	0.399680393590968
2913	269112_77	0.281284988904235
2914	269165_134	0.00505671794989369
2915	409963_8	0.0205616619067042
2916	409964_19	0.023469341665326
2917	269224_4	0.0356591833888949
2918	269298_129	0.97248785121556
2919	269261_44	0.97317612367347
2920	269290_59	0.0889247787112481
2921	269754_116	0.0158463663935461
2922	269767_95	0.330374543031394
2923	269878_35	0.00117209952540936
2924	270105_51	0.642638462568229
2925	269894_140	4.68655545888608e-20
2926	269896_137	7.70335153346721e-20
2927	269982_99	0.7662823413563
2928	270549_111	8.68797756941986e-18
2929	270608_135	5.1160363510734e-71
2930	270706_17	1.02787087112887e-22
2931	270712_62	0.347586857656381
2932	270796_73	0.546766372589515
2933	270803_11	6.20452104557029e-09
2934	270860_18	0.90997156941448
2935	271135_143	0.967690837035129
2936	271151_102	1.14820059234724e-25
2937	271230_137	0.703040875050226
2938	271294_5	0.317779703841264
2939	411099_86	0.395522450547068
2940	271464_31	0.807872118916112
2941	271585_24	0.050575288359713
2942	271606_43	0.256766382319026
2943	271608_90	0.00908538055042958
2944	271610_22	0.771848803009624
2945	271727_88	0.0996740145352475
2946	271723_51	0.229972010667533
2947	271896_9	0.918095645284999
2948	271898_21	0.931254451802899
2949	272231_31	0.888655903290305
2950	272298_28	0.765346985584373
2951	272340_134	0.990057169204541
2952	272341_5	0.985695618409967
2953	272136_64	0.981654309154094
2954	272161_13	0.932614922297398
2955	272162_118	0.934538487034063
